2025-04-24 18:37:11.463973,1745512631.4639993,update_file_end,fname:T05624.las-1_003.jpg
2025-04-24 18:56:48.038226,1745513808.0382452,mouse_press,fname:T05624.las-1_003.png,x:1101.4745098039216,y:310.7294117647059,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:56:48.836104,1745513808.836125,mouse_release,fname:T05624.las-1_003.png,x:1122.6352941176472,y:532.3607843137255,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:57:05.830056,1745513825.8300738,mouse_press,fname:T05624.las-1_003.png,x:196.12415303873672,y:536.9954381646751,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:57:06.259833,1745513826.259856,mouse_release,fname:T05624.las-1_003.png,x:201.05071669162365,y:586.9648695010997,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:57:07.107381,1745513827.1074,mouse_press,fname:T05624.las-1_003.png,x:131.1404324744663,y:537.6992329722303,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:57:07.481624,1745513827.4816458,mouse_release,fname:T05624.las-1_003.png,x:132.31342382039176,y:590.0146470005058,brush_size:15.199079479101101,brush_color:#00ff00,drawing:True
2025-04-24 18:57:13.718070,1745513833.7180982,mouse_press,fname:T05624.las-1_003.png,x:225.2143384176881,y:517.2891835531274,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:16.717204,1745513836.717227,mouse_release,fname:T05624.las-1_003.png,x:224.04134707176263,y:540.2798139332664,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:17.615504,1745513837.6155229,mouse_press,fname:T05624.las-1_003.png,x:224.51054361013283,y:543.7987879710428,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:20.923663,1745513840.9236865,mouse_release,fname:T05624.las-1_003.png,x:224.51054361013283,y:569.1354010430326,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:23.014635,1745513843.0146542,mouse_press,fname:T05624.las-1_003.png,x:175.47950535044865,y:491.2487756735822,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:28.128445,1745513848.128464,mouse_release,fname:T05624.las-1_003.png,x:177.1216932347443,y:524.7963281670503,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:31.344741,1745513851.3447607,mouse_press,fname:T05624.las-1_003.png,x:172.19512958185737,y:495.47154451891384,brush_size:2.5307729431061716,brush_color:#00ff00,drawing:True
2025-04-24 18:57:34.395246,1745513854.3952675,mouse_release,fname:T05624.las-1_003.png,x:172.19512958185737,y:512.1280216310554,brush_size:2.5307729431061716,brush_color:#00ff00,drawing:True
2025-04-24 18:57:37.382362,1745513857.3823812,mouse_press,fname:T05624.las-1_003.png,x:168.20695900571081,y:493.5947583654331,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:39.153686,1745513859.153707,mouse_release,fname:T05624.las-1_003.png,x:168.67615554408098,y:505.5592700938728,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:39.931464,1745513859.9314823,mouse_press,fname:T05624.las-1_003.png,x:158.35383169993693,y:479.5188622143276,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:45.124242,1745513865.1242645,mouse_release,fname:T05624.las-1_003.png,x:160.69981439178787,y:531.3650797042328,brush_size:2.5307729431061716,brush_color:#ff0000,drawing:True
2025-04-24 18:57:49.881155,1745513869.8811736,mouse_press,fname:T05624.las-1_003.png,x:158.11923343075185,y:499.9289116334306,brush_size:9.80331928784392,brush_color:#ff0000,drawing:True
2025-04-24 18:57:50.970838,1745513870.9708586,mouse_release,fname:T05624.las-1_003.png,x:157.4154386231966,y:510.9550302851299,brush_size:9.80331928784392,brush_color:#ff0000,drawing:True
2025-04-24 18:57:52.457380,1745513872.4573991,mouse_press,fname:T05624.las-1_003.png,x:158.58842996912205,y:500.6327064409858,brush_size:9.80331928784392,brush_color:#ff0000,drawing:True
2025-04-24 18:57:55.580955,1745513875.5809753,mouse_release,fname:T05624.las-1_003.png,x:159.05762650749222,y:541.4528052791918,brush_size:9.80331928784392,brush_color:#ff0000,drawing:True
2025-04-24 18:57:59.694796,1745513879.6948152,mouse_press,fname:T05624.las-1_003.png,x:110.25882352941177,y:439.921568627451,brush_size:9.80331928784392,brush_color:#00ff00,drawing:True
2025-04-24 18:58:00.578914,1745513880.5789363,mouse_release,fname:T05624.las-1_003.png,x:111.37254901960785,y:592.5019607843137,brush_size:9.80331928784392,brush_color:#00ff00,drawing:True
2025-04-24 18:58:04.328833,1745513884.328852,save_annotation,fname:T05624.las-1_003.png
2025-04-24 18:58:04.460990,1745513884.4610069,update_file_end,fname:T07711.las-2_001.jpg
2025-04-24 18:58:12.083249,1745513892.0832672,mouse_press,fname:T07711.las-2_001.png,x:1097.0196078431372,y:493.38039215686274,brush_size:76.62684869960867,brush_color:#00ff00,drawing:True
2025-04-24 18:58:13.166248,1745513893.1662698,mouse_release,fname:T07711.las-2_001.png,x:1117.0666666666666,y:554.635294117647,brush_size:76.62684869960867,brush_color:#00ff00,drawing:True
2025-04-24 18:58:15.068613,1745513895.0686321,mouse_press,fname:T07711.las-2_001.png,x:124.7372549019608,y:578.0235294117647,brush_size:76.62684869960867,brush_color:#00ff00,drawing:True
2025-04-24 18:58:15.796959,1745513895.7969797,mouse_release,fname:T07711.las-2_001.png,x:126.96470588235294,y:677.1450980392157,brush_size:76.62684869960867,brush_color:#00ff00,drawing:True
2025-04-24 18:58:38.232641,1745513918.2326603,mouse_press,fname:T07711.las-2_001.png,x:696.3303171721134,y:517.3958191300297,brush_size:1,brush_color:#ff0000,drawing:True
2025-04-24 18:58:42.948523,1745513922.9485438,mouse_release,fname:T07711.las-2_001.png,x:695.0506902492856,y:565.5950998898759,brush_size:1,brush_color:#ff0000,drawing:True
2025-04-24 18:58:44.177729,1745513924.177747,mouse_press,fname:T07711.las-2_001.png,x:696.1170460183088,y:526.7797498974334,brush_size:1,brush_color:#ff0000,drawing:True
2025-04-24 18:58:52.629935,1745513932.6299543,mouse_release,fname:T07711.las-2_001.png,x:696.9701306335273,y:606.1166191127554,brush_size:1,brush_color:#ff0000,drawing:True
2025-04-24 18:58:55.670480,1745513935.670498,mouse_press,fname:T07711.las-2_001.png,x:696.7568594797226,y:598.0123152681795,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:58:57.746408,1745513937.7464294,mouse_release,fname:T07711.las-2_001.png,x:697.3966729411366,y:608.2493306508017,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:58:59.476352,1745513939.476371,mouse_press,fname:T07711.las-2_001.png,x:696.543588325918,y:596.3061460377425,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:01.525094,1745513941.5251184,mouse_release,fname:T07711.las-2_001.png,x:695.6905037106995,y:588.2018421931665,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:07.961973,1745513947.9619908,mouse_press,fname:T07711.las-2_001.png,x:696.7568594797226,y:596.3061460377425,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:12.732495,1745513952.7325141,mouse_release,fname:T07711.las-2_001.png,x:696.3303171721134,y:561.7562191213925,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:24.285296,1745513964.2853131,mouse_press,fname:T07711.las-2_001.png,x:475.8943101425603,y:554.248625852901,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:28.847541,1745513968.847561,mouse_release,fname:T07711.las-2_001.png,x:494.4814279797782,y:556.4918986953239,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:30.555755,1745513970.555774,mouse_press,fname:T07711.las-2_001.png,x:492.8790902351904,y:558.7351715377467,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:38.234115,1745513978.2341413,mouse_release,fname:T07711.las-2_001.png,x:469.96566048758564,y:571.7141072689075,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:39.108981,1745513979.1089993,mouse_press,fname:T07711.las-2_001.png,x:474.7726737213489,y:573.1562112390365,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:43.130220,1745513983.1302404,mouse_release,fname:T07711.las-2_001.png,x:492.8790902351904,y:575.8801854048356,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:44.400649,1745513984.4006689,mouse_press,fname:T07711.las-2_001.png,x:490.1551160693912,y:577.3222893749646,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:50.673054,1745513990.673075,mouse_release,fname:T07711.las-2_001.png,x:482.78436244428764,y:588.8591211359964,brush_size:3.3459826918509634,brush_color:#ff0000,drawing:True
2025-04-24 18:59:56.616007,1745513996.6160247,mouse_press,fname:T07711.las-2_001.png,x:440.9633473105475,y:532.9375338498841,brush_size:31.867594545512816,brush_color:#00ff00,drawing:True
2025-04-24 18:59:57.400175,1745513997.4001944,mouse_release,fname:T07711.las-2_001.png,x:446.89199696552214,y:592.0637966251718,brush_size:31.867594545512816,brush_color:#00ff00,drawing:True
2025-04-24 19:00:00.448030,1745514000.4480534,mouse_press,fname:T07711.las-2_001.png,x:515.4720524338776,y:535.1808066923069,brush_size:7.512060827779123,brush_color:#00ff00,drawing:True
2025-04-24 19:00:01.272543,1745514001.272564,mouse_release,fname:T07711.las-2_001.png,x:503.77498689838706,y:583.0907052554804,brush_size:7.512060827779123,brush_color:#00ff00,drawing:True
2025-04-24 19:00:09.921185,1745514009.9212034,mouse_press,fname:T07711.las-2_001.png,x:459.069763824389,y:540.788988798364,brush_size:7.512060827779123,brush_color:#00ff00,drawing:True
2025-04-24 19:00:10.976337,1745514010.9763558,mouse_release,fname:T07711.las-2_001.png,x:459.069763824389,y:539.5071186026938,brush_size:7.512060827779123,brush_color:#00ff00,drawing:True
2025-04-24 19:00:21.218506,1745514021.2185245,mouse_press,fname:T07711.las-2_001.png,x:441.283814859465,y:483.26506376766395,brush_size:4.467619113062426,brush_color:#ff0000,drawing:True
2025-04-24 19:00:25.633716,1745514025.6337376,mouse_release,fname:T07711.las-2_001.png,x:401.0651374703126,y:478.6182843083595,brush_size:4.467619113062426,brush_color:#ff0000,drawing:True
2025-04-24 19:00:26.438963,1745514026.4389815,mouse_press,fname:T07711.las-2_001.png,x:367.0955772850524,y:483.42529754212273,brush_size:4.467619113062426,brush_color:#ff0000,drawing:True
2025-04-24 19:00:27.729977,1745514027.7300012,mouse_release,fname:T07711.las-2_001.png,x:365.8137070893822,y:481.6627260230762,brush_size:4.467619113062426,brush_color:#ff0000,drawing:True
2025-04-24 19:00:31.494378,1745514031.4943964,mouse_press,fname:T07711.las-2_001.png,x:337.45232901017914,y:435.1949314300316,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:00:42.361994,1745514042.3620145,mouse_release,fname:T07711.las-2_001.png,x:336.65116013788526,y:407.15402089974606,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:00:44.369406,1745514044.3694224,mouse_press,fname:T07711.las-2_001.png,x:341.13770582273094,y:439.5212433404185,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:00:46.806720,1745514046.8067408,mouse_release,fname:T07711.las-2_001.png,x:332.0043806785808,y:429.10604800059815,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:00:47.688838,1745514047.688859,mouse_press,fname:T07711.las-2_001.png,x:331.5236793552045,y:427.34347648155165,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:00:57.568705,1745514057.5687253,mouse_release,fname:T07711.las-2_001.png,x:344.9833164097415,y:399.1423321768073,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:00.180099,1745514060.1801167,mouse_press,fname:T07711.las-2_001.png,x:330.7225104829106,y:427.02300893263407,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:04.021044,1745514064.021064,mouse_release,fname:T07711.las-2_001.png,x:331.3634455807457,y:414.3645407503909,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:05.091539,1745514065.0915565,mouse_press,fname:T07711.las-2_001.png,x:332.6453157764159,y:413.40313810363824,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:07.906932,1745514067.9069533,mouse_release,fname:T07711.las-2_001.png,x:337.45232901017914,y:404.2698129594881,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:09.142665,1745514069.1426852,mouse_press,fname:T07711.las-2_001.png,x:339.5353680781432,y:402.5072414404416,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:11.781275,1745514071.7812965,mouse_release,fname:T07711.las-2_001.png,x:353.15523890713905,y:393.05344874737386,brush_size:1.8011688722938857,brush_color:#ff0000,drawing:True
2025-04-24 19:01:15.343818,1745514075.343836,mouse_press,fname:T07711.las-2_001.png,x:347.5470568010819,y:410.19846261446276,brush_size:7.409350978350972,brush_color:#00ff00,drawing:True
2025-04-24 19:01:16.315363,1745514076.3153832,mouse_release,fname:T07711.las-2_001.png,x:345.1435501842003,y:428.7855804516806,brush_size:7.409350978350972,brush_color:#00ff00,drawing:True
2025-04-24 19:01:17.114154,1745514077.114172,mouse_press,fname:T07711.las-2_001.png,x:326.2359647980649,y:401.7060725681477,brush_size:7.409350978350972,brush_color:#00ff00,drawing:True
2025-04-24 19:01:17.918975,1745514077.9189954,mouse_release,fname:T07711.las-2_001.png,x:319.82661381971394,y:434.2335287832789,brush_size:7.409350978350972,brush_color:#00ff00,drawing:True
2025-04-24 19:01:23.944886,1745514083.944904,mouse_press,fname:T07711.las-2_001.png,x:296.5927165231916,y:437.758671821372,brush_size:1.320467548917577,brush_color:#ff0000,drawing:True
2025-04-24 19:01:30.615435,1745514090.6154566,mouse_release,fname:T07711.las-2_001.png,x:296.1120151998153,y:392.73298119845634,brush_size:1.320467548917577,brush_color:#ff0000,drawing:True
2025-04-24 19:01:33.038308,1745514093.0383277,mouse_press,fname:T07711.las-2_001.png,x:293.7085085829337,y:400.10373482356,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:33.176865,1745514093.1768863,mouse_release,fname:T07711.las-2_001.png,x:293.7085085829337,y:400.10373482356,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:34.600310,1745514094.600328,mouse_press,fname:T07711.las-2_001.png,x:294.6699112296863,y:400.10373482356,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:37.026004,1745514097.026025,mouse_release,fname:T07711.las-2_001.png,x:294.0289761318512,y:400.10373482356,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:47.253627,1745514107.2536438,mouse_press,fname:T07711.las-2_001.png,x:293.8903059756008,y:399.92219928382445,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:47.357555,1745514107.357576,mouse_release,fname:T07711.las-2_001.png,x:293.8903059756008,y:399.92219928382445,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:47.768473,1745514107.76849,mouse_press,fname:T07711.las-2_001.png,x:293.8903059756008,y:399.92219928382445,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:50.955950,1745514110.9559708,mouse_release,fname:T07711.las-2_001.png,x:293.4971792525301,y:399.92219928382445,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:52.263134,1745514112.263151,mouse_press,fname:T07711.las-2_001.png,x:295.29432998656773,y:417.7252237428853,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:54.767613,1745514114.7676353,mouse_release,fname:T07711.las-2_001.png,x:295.06968614481303,y:417.10745317805987,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:55.519370,1745514115.5193872,mouse_press,fname:T07711.las-2_001.png,x:295.35049094700645,y:418.7922819912202,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:01:57.711379,1745514117.7113988,mouse_release,fname:T07711.las-2_001.png,x:295.5189738283225,y:418.2868333472721,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:02:03.231235,1745514123.2312524,mouse_press,fname:T07711.las-2_001.png,x:289.3412681800679,y:391.2172504158294,brush_size:1.320467548917577,brush_color:#ff0000,drawing:True
2025-04-24 19:02:05.688182,1745514125.6882024,mouse_release,fname:T07711.las-2_001.png,x:284.4552646219029,y:407.9532166265554,brush_size:1.320467548917577,brush_color:#ff0000,drawing:True
2025-04-24 19:02:09.742259,1745514129.7422779,mouse_press,fname:T07711.las-2_001.png,x:282.43347004611053,y:391.2172504158294,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:02:13.726306,1745514133.7263281,mouse_release,fname:T07711.las-2_001.png,x:279.0076514593512,y:444.0085532281865,brush_size:1.320467548917577,brush_color:#00ff00,drawing:True
2025-04-24 19:02:20.191018,1745514140.1910326,save_annotation,fname:T07711.las-2_001.png
2025-04-24 19:02:20.308061,1745514140.3080876,update_file_end,fname:T04133.las-1_003.jpg
2025-04-26 12:59:02.185464,1745665142.1854794,update_file_end,fname:T04133.las-1_003.jpg
2025-04-26 12:59:52.372257,1745665192.3722749,mouse_press,fname:T04133.las-1_003.png,x:14.464250734573946,y:812.2233104799216,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 12:59:53.155480,1745665193.1555007,mouse_release,fname:T04133.las-1_003.png,x:170.23310479921645,y:803.3222331047991,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 12:59:58.429556,1745665198.4295735,mouse_press,fname:T04133.las-1_003.png,x:1124.873653281097,y:292.62291870714984,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 12:59:59.569767,1745665199.5697868,mouse_release,fname:T04133.las-1_003.png,x:1123.7610186092065,y:457.29285014691476,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 13:00:00.154360,1745665200.1543772,mouse_press,fname:T04133.las-1_003.png,x:408.3369245837414,y:623.0754162585699,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 13:00:01.219265,1745665201.2192826,mouse_release,fname:T04133.las-1_003.png,x:459.51811949069537,y:512.92458374143,brush_size:25,brush_color:#00ff00,drawing:True
2025-04-26 13:00:21.580520,1745665221.580537,mouse_press,fname:T04133.las-1_003.png,x:796.5521920322404,y:533.9452992928288,brush_size:5.233461243154238,brush_color:#ff0000,drawing:True
2025-04-26 13:00:23.185824,1745665223.1858459,mouse_release,fname:T04133.las-1_003.png,x:796.8167833599376,y:580.6456686313741,brush_size:5.233461243154238,brush_color:#ff0000,drawing:True
2025-04-26 13:00:25.218133,1745665225.2181501,mouse_press,fname:T04133.las-1_003.png,x:812.4276716940689,y:556.4355621470858,brush_size:5.233461243154238,brush_color:#00ff00,drawing:True
2025-04-26 13:00:25.638033,1745665225.638053,mouse_release,fname:T04133.las-1_003.png,x:823.9373944488945,y:556.700153474783,brush_size:5.233461243154238,brush_color:#00ff00,drawing:True
2025-04-26 13:00:33.841144,1745665233.8411622,mouse_press,fname:T04133.las-1_003.png,x:831.3459516244144,y:530.3733163689175,brush_size:2.9844349577284675,brush_color:#ff0000,drawing:True
2025-04-26 13:00:41.935546,1745665241.9355683,mouse_release,fname:T04133.las-1_003.png,x:839.9451697745715,y:571.9141548173685,brush_size:2.9844349577284675,brush_color:#ff0000,drawing:True
2025-04-26 13:00:43.444046,1745665243.444063,mouse_press,fname:T04133.las-1_003.png,x:847.48602261394,y:533.8130036289803,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:00:44.706629,1745665244.7066493,mouse_release,fname:T04133.las-1_003.png,x:853.7039188148227,y:549.8207789546573,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:00:46.556212,1745665246.5562315,mouse_press,fname:T04133.las-1_003.png,x:850.6611185463056,y:536.062029914406,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:00:47.548040,1745665247.5480614,mouse_release,fname:T04133.las-1_003.png,x:851.4548925293971,y:572.972520128157,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:01:13.168037,1745665273.1680546,mouse_press,fname:T04133.las-1_003.png,x:1036.670983667386,y:950.092492424628,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:01:13.953073,1745665273.953093,mouse_release,fname:T04133.las-1_003.png,x:1040.0773505359537,y:992.9559421874361,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:01:14.878314,1745665274.8783314,mouse_press,fname:T04133.las-1_003.png,x:1056.2575931616493,y:964.5695516160399,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:01:15.689954,1745665275.6899753,mouse_release,fname:T04133.las-1_003.png,x:1055.4060014445074,y:997.4977646788594,brush_size:2.9844349577284675,brush_color:#00ff00,drawing:True
2025-04-26 13:01:18.239872,1745665278.2398891,mouse_press,fname:T04133.las-1_003.png,x:1046.3223564616608,y:958.3245456903328,brush_size:2.9844349577284675,brush_color:#ff0000,drawing:True
2025-04-26 13:01:19.554473,1745665279.554493,mouse_release,fname:T04133.las-1_003.png,x:1046.6062203673748,y:960.8793208417585,brush_size:2.9844349577284675,brush_color:#ff0000,drawing:True
2025-04-26 13:01:32.667419,1745665292.667437,mouse_press,fname:T04133.las-1_003.png,x:1046.0352130804179,y:952.3712885558796,brush_size:2.9844349577284675,brush_color:#ff0000,drawing:True
